datetime,open,high,low,close
2026-03-12 02:00:00+00:00,1.16213,1.1621800000000002,1.1611600000000002,1.1618100000000002
2026-03-12 03:00:00+00:00,1.1618100000000002,1.1619500000000005,1.1612400000000005,1.1617500000000005
2026-03-12 04:00:00+00:00,1.1617500000000005,1.1619100000000002,1.1611200000000002,1.1612400000000005
2026-03-12 05:00:00+00:00,1.1612400000000005,1.1624300000000003,1.1611900000000002,1.1618700000000002
2026-03-12 06:00:00+00:00,1.1618700000000002,1.16308,1.16186,1.16271
2026-03-12 07:00:00+00:00,1.16271,1.1632000000000002,1.1620700000000002,1.1630300000000002
2026-03-12 08:00:00+00:00,1.1630300000000002,1.1635100000000005,1.1622600000000003,1.1626600000000002
2026-03-12 09:00:00+00:00,1.1626600000000002,1.1640500000000005,1.1623800000000002,1.1638800000000002
2026-03-12 10:00:00+00:00,1.1638800000000002,1.1642100000000002,1.1628600000000002,1.1637000000000002
2026-03-12 11:00:00+00:00,1.1637000000000002,1.1645500000000002,1.1631700000000005,1.1635500000000003
2026-03-12 12:00:00+00:00,1.1635500000000003,1.1636700000000002,1.1611900000000002,1.1618500000000005
2026-03-12 13:00:00+00:00,1.1618500000000005,1.1629600000000002,1.1599400000000002,1.16054
2026-03-12 14:00:00+00:00,1.16054,1.1612300000000002,1.1594800000000005,1.1599800000000002
2026-03-12 15:00:00+00:00,1.1599800000000002,1.1607600000000002,1.1590200000000002,1.1601200000000005
2026-03-12 16:00:00+00:00,1.1601200000000005,1.1611600000000002,1.1592900000000002,1.1601200000000005
2026-03-12 17:00:00+00:00,1.1601200000000005,1.1611100000000003,1.1598500000000005,1.1601200000000005
2026-03-12 18:00:00+00:00,1.1601200000000005,1.1603600000000005,1.15905,1.15915
2026-03-12 19:00:00+00:00,1.15915,1.1597700000000002,1.1590100000000003,1.1594400000000002
2026-03-12 20:00:00+00:00,1.1594400000000002,1.15956,1.15888,1.15905
2026-03-12 21:00:00+00:00,1.15905,1.1591100000000003,1.1589000000000005,1.1590400000000003
2026-03-12 22:00:00+00:00,1.1590400000000003,1.1600600000000003,1.1589700000000005,1.1598100000000002
2026-03-12 23:00:00+00:00,1.1598100000000002,1.1601900000000005,1.1594300000000002,1.1600200000000005
2026-03-13 00:00:00+00:00,1.1600200000000005,1.1607600000000002,1.1599700000000002,1.1602600000000003
2026-03-13 01:00:00+00:00,1.1602600000000003,1.1608900000000002,1.1593600000000002,1.15956
2026-03-13 02:00:00+00:00,1.15956,1.1601400000000002,1.1590300000000002,1.1592900000000002
2026-03-13 03:00:00+00:00,1.1592900000000002,1.15949,1.1584000000000003,1.1588500000000002
2026-03-13 04:00:00+00:00,1.1588500000000002,1.1588500000000002,1.15793,1.1582500000000002
2026-03-13 05:00:00+00:00,1.1582500000000002,1.1585600000000005,1.1579200000000005,1.158
2026-03-13 06:00:00+00:00,1.158,1.1582500000000002,1.1561400000000002,1.1561900000000005
2026-03-13 07:00:00+00:00,1.1561900000000005,1.1562900000000005,1.1533400000000005,1.1537100000000002
2026-03-13 08:00:00+00:00,1.1537100000000002,1.1538400000000002,1.1512300000000002,1.15244
2026-03-13 09:00:00+00:00,1.15244,1.1540900000000005,1.15244,1.15322
2026-03-13 10:00:00+00:00,1.15322,1.15512,1.15312,1.15376
2026-03-13 11:00:00+00:00,1.15376,1.1550000000000002,1.1534700000000002,1.1547700000000003
2026-03-13 12:00:00+00:00,1.1547700000000003,1.1567700000000003,1.15403,1.1557200000000003
2026-03-13 13:00:00+00:00,1.1557200000000003,1.1569400000000003,1.1553000000000002,1.1558000000000002
2026-03-13 14:00:00+00:00,1.1558000000000002,1.1564000000000003,1.1534800000000005,1.1536400000000002
2026-03-13 15:00:00+00:00,1.1536400000000002,1.1540400000000002,1.1513700000000002,1.1522400000000002
2026-03-13 16:00:00+00:00,1.1522400000000002,1.1529700000000005,1.1515400000000002,1.1521300000000003
2026-03-13 17:00:00+00:00,1.1521300000000003,1.15254,1.1513100000000005,1.1521600000000003
2026-03-13 18:00:00+00:00,1.1521600000000003,1.1522100000000002,1.1511100000000003,1.1515200000000003
2026-03-13 19:00:00+00:00,1.1515200000000003,1.1516200000000003,1.1499400000000002,1.1501600000000003
2026-03-13 20:00:00+00:00,1.1501600000000003,1.1502,1.1490300000000002,1.1493400000000005
2026-03-15 21:00:00+00:00,1.1493400000000005,1.1494100000000005,1.14847,1.1488600000000002
2026-03-15 22:00:00+00:00,1.1488600000000002,1.1505600000000002,1.1485300000000005,1.1496200000000003
2026-03-15 23:00:00+00:00,1.1496200000000003,1.1502,1.1492300000000002,1.1501900000000005
2026-03-16 00:00:00+00:00,1.1501900000000005,1.1521800000000002,1.1501500000000002,1.1521100000000002
2026-03-16 01:00:00+00:00,1.1521100000000002,1.1522800000000002,1.15061,1.1515700000000002
2026-03-16 02:00:00+00:00,1.1515700000000002,1.1517800000000002,1.1511300000000002,1.15142
2026-03-16 03:00:00+00:00,1.15142,1.1520200000000005,1.1512100000000005,1.1517000000000002
2026-03-16 04:00:00+00:00,1.1517000000000002,1.1517800000000002,1.1507700000000003,1.15078
2026-03-16 05:00:00+00:00,1.15078,1.1509600000000002,1.1499500000000002,1.1501
2026-03-16 06:00:00+00:00,1.1501,1.1502900000000005,1.14905,1.1498000000000002
2026-03-16 07:00:00+00:00,1.1498000000000002,1.1501100000000002,1.1480600000000003,1.1492300000000002
